Date,High,Low,Open,Close,Volume,Adj Close
2009-01-05,234.38999938964844,220.5500030517578,220.5500030517578,233.8699951171875,976700000.0,233.8699951171875
2009-01-06,237.1199951171875,231.9499969482422,234.0500030517578,233.1999969482422,1069700000.0,233.1999969482422
2009-01-07,239.39999389648438,230.99000549316406,233.9199981689453,230.99000549316406,1559900000.0,230.99000549316406
2009-01-08,230.10000610351562,225.69000244140625,227.97999572753906,228.47000122070312,378200000.0,228.47000122070312
2009-01-09,232.58999633789062,226.44000244140625,227.77000427246094,232.58999633789062,504100000.0,232.58999633789062
2009-01-12,232.27999877929688,227.91000366210938,230.61000061035156,230.9600067138672,347800000.0,230.9600067138672
2009-01-13,229.7100067138672,224.75,228.6199951171875,225.86000061035156,308400000.0,225.86000061035156
2009-01-14,229.33999633789062,223.05999755859375,226.4199981689453,223.30999755859375,2109400000.0,223.30999755859375
2009-01-15,218.1199951171875,212.2100067138672,218.1199951171875,214.44000244140625,355000000.0,214.44000244140625
2009-01-16,217.8699951171875,215.11000061035156,215.50999450683594,217.8699951171875,1288800000.0,217.8699951171875
2009-01-19,220.6199951171875,214.3699951171875,219.49000549316406,215.33999633789062,916700000.0,215.33999633789062
2009-01-20,215.00999450683594,210.55999755859375,213.0,215.00999450683594,463000000.0,215.00999450683594
2009-01-21,214.41000366210938,211.42999267578125,212.63999938964844,214.36000061035156,391700000.0,214.36000061035156
2009-01-22,217.27000427246094,211.8300018310547,216.6199951171875,215.64999389648438,307800000.0,215.64999389648438
2009-01-23,214.5399932861328,211.5399932861328,214.19000244140625,213.3699951171875,217500000.0,213.3699951171875
2009-01-27,218.97000122070312,214.92999267578125,214.92999267578125,217.57000732421875,275700000.0,217.57000732421875
2009-01-28,218.5800018310547,213.82000732421875,218.5800018310547,214.1699981689453,418300000.0,214.1699981689453
2009-01-29,217.55999755859375,212.6199951171875,217.55999755859375,212.72000122070312,349700000.0,212.72000122070312
2009-01-30,213.6300048828125,210.55999755859375,212.6699981689453,213.6300048828125,208300000.0,213.6300048828125
2009-02-02,213.35000610351562,206.22999572753906,212.6199951171875,208.72000122070312,213500000.0,208.72000122070312
2009-02-03,208.80999755859375,205.24000549316406,208.75,206.58999633789062,227700000.0,206.58999633789062
2009-02-04,209.89999389648438,206.3800048828125,207.8000030517578,209.77999877929688,224500000.0,209.77999877929688
2009-02-05,213.8300018310547,209.60000610351562,209.60000610351562,212.7899932861328,830400000.0,212.7899932861328
2009-02-06,219.41000366210938,214.88999938964844,214.88999938964844,218.6999969482422,1182400000.0,218.6999969482422
2009-02-09,221.36000061035156,215.63999938964844,221.10000610351562,218.32000732421875,1280500000.0,218.32000732421875
2009-02-10,219.66000366210938,216.07000732421875,218.3000030517578,218.91000366210938,1343800000.0,218.91000366210938
2009-02-11,218.44000244140625,213.22000122070312,218.44000244140625,217.91000366210938,1342900000.0,217.91000366210938
2009-02-12,218.27000427246094,215.3000030517578,217.89999389648438,216.88999938964844,714200000.0,216.88999938964844
2009-02-13,218.4499969482422,216.0,216.8000030517578,218.2899932861328,495900000.0,218.2899932861328
2009-02-16,219.44000244140625,217.27999877929688,218.24000549316406,218.36000061035156,403000000.0,218.36000061035156
2009-02-17,218.22999572753906,212.8300018310547,217.99000549316406,214.41000366210938,863800000.0,214.41000366210938
2009-02-18,216.3300018310547,211.2100067138672,213.0800018310547,215.85000610351562,672700000.0,215.85000610351562
2009-02-19,216.47000122070312,213.1999969482422,215.85000610351562,215.6300048828125,891800000.0,215.6300048828125
2009-02-20,215.47999572753906,211.44000244140625,215.47999572753906,212.3300018310547,982900000.0,212.3300018310547
2009-02-23,216.3300018310547,212.61000061035156,212.61000061035156,216.3300018310547,656700000.0,216.3300018310547
2009-02-24,214.89999389648438,212.07000732421875,214.07000732421875,214.89999389648438,455000000.0,214.89999389648438
2009-02-25,217.77000427246094,213.94000244140625,215.7100067138672,216.58999633789062,442000000.0,216.58999633789062
2009-02-26,217.0399932861328,213.97999572753906,216.97000122070312,214.91000366210938,540100000.0,214.91000366210938
2009-02-27,216.5800018310547,213.52999877929688,216.25999450683594,214.1199951171875,362400000.0,214.1199951171875
2009-03-02,214.1199951171875,208.3300018310547,214.1199951171875,209.4199981689453,414800000.0,209.4199981689453
2009-03-03,210.52000427246094,206.5500030517578,209.4199981689453,209.9600067138672,551100000.0,209.9600067138672
2009-03-04,212.3300018310547,209.0800018310547,209.9600067138672,211.99000549316406,561800000.0,211.99000549316406
2009-03-05,214.36000061035156,210.5399932861328,211.99000549316406,212.3800048828125,540200000.0,212.3800048828125
2009-03-06,212.50999450683594,210.33999633789062,212.3800048828125,212.4199981689453,218800000.0,212.4199981689453
2009-03-10,213.4199981689453,211.2100067138672,212.4199981689453,212.99000549316406,301100000.0,212.99000549316406
2009-03-11,216.27000427246094,212.99000549316406,212.99000549316406,215.92999267578125,552700000.0,215.92999267578125
2009-03-12,217.30999755859375,214.97999572753906,215.92999267578125,216.5800018310547,368600000.0,216.5800018310547
2009-03-13,221.00999450683594,216.5800018310547,216.5800018310547,219.60000610351562,582100000.0,219.60000610351562
2009-03-16,222.11000061035156,218.24000549316406,219.60000610351562,218.7100067138672,551900000.0,218.7100067138672
2009-03-17,219.1999969482422,214.1300048828125,218.7100067138672,215.0500030517578,572200000.0,215.0500030517578
